TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3
f016724,여,20,41,41360,46,46110,50,50110,3,1,1,5,6,6,3,7,경기도,강원,2023-09-14~2023-09-14,7,1.0,3.0
f001373,남,30,26,26350,48,48310,48,48840,2,2,3,1,1,5,4,5,경상남도,부산,2023-05-27~2023-05-28,3,2.0,1.0
f015823,남,30,42,42110,41,41820,11,11680,2,4,4,3,2,5,4,5,경기도,강원,2023-09-15~2023-09-15,3,1.0,2.0
f013861,남,40,11,11230,50,50130,48,48740,1,4,2,3,5,1,6,7,부산광역시,경북,2023-08-29~2023-08-29,3,1.0,8.0
f001224,여,30,50,50130,42,42150,45,45110,2,2,1,7,6,6,1,3,서울특별시,강원,2023-05-22~2023-05-24,2,1.0,
f015873,여,20,26,26350,48,48860,47,47130,2,1,2,1,7,2,4,7,경상남도,경남,2023-09-16~2023-09-16,7,8.0,5.0
f002589,여,60,42,42210,42,42820,41,41800,3,5,1,2,4,2,2,6,서울특별시,강원,2023-06-02~2023-06-03,9,3.0,7.0
f008725,여,20,26,26290,41,41130,27,27110,3,3,2,4,2,3,5,6,대구광역시,경북,2023-08-24~2023-08-24,3,2.0,1.0
f016727,남,20,26,26710,47,47130,26,26380,1,1,4,7,7,4,7,5,부산광역시,경북,2023-09-16~2023-09-16,6,7.0,1.0
f016530,여,50,50,50130,42,42230,42,42110,2,1,2,2,4,4,3,6,경상남도,울산,2023-09-09~2023-09-09,3,2.0,
f014824,남,40,42,42150,41,41820,50,50130,2,2,3,3,5,3,4,4,서울특별시,강원,2023-09-03~2023-09-03,3,7.0,6.0
f004489,여,30,50,50130,26,26350,47,47130,6,2,3,2,4,2,4,6,서울특별시,경북,2023-07-15~2023-07-16,1,3.0,7.0
f013576,여,20,47,47130,50,50130,26,26350,3,2,4,2,3,5,6,4,충청북도,경북,2023-08-27~2023-08-28,3,2.0,1.0
f008141,여,30,47,47110,42,42150,50,50110,2,1,1,5,7,2,1,3,충청북도,울산,2023-08-20~2023-08-21,9,1.0,3.0
f015652,여,40,50,50130,28,28260,26,26500,3,2,3,2,2,4,3,4,인천광역시,강원,2023-09-09~2023-09-09,2,3.0,7.0
f008560,남,60,48,48120,26,26230,47,47130,4,5,5,3,2,6,5,4,울산광역시,부산,2023-08-20~2023-08-20,2,3.0,1.0
f015551,남,50,42,42110,41,41270,42,42150,1,6,6,4,1,4,5,3,경기도,강원,2023-09-16~2023-09-16,6,1.0,2.0
f001413,남,40,42,42150,26,26350,50,50110,4,4,4,4,2,3,3,5,서울특별시,강원,2023-05-28~2023-05-30,2,1.0,3.0
f012641,여,20,11,11710,26,26260,50,50110,5,6,6,2,5,1,5,2,경기도,울산,2023-08-26~2023-08-27,1,4.0,6.0
f010805,남,30,47,47130,31,31110,27,27260,4,3,4,5,2,6,5,5,경상북도,경북,2023-08-23~2023-08-24,4,8.0,1.0
f007093,여,30,50,50130,27,27170,26,26350,1,4,2,5,4,5,4,6,경상남도,부산,2023-09-09~2023-09-09,3,1.0,5.0
f008181,남,30,11,11680,42,42150,50,50110,6,3,3,2,3,3,5,3,제주특별자치도,부산,2023-08-19~2023-08-21,1,3.0,2.0
f009858,남,30,26,26530,26,26380,48,48270,2,2,2,7,6,6,7,6,경상남도,부산,2023-08-24~2023-08-24,6,1.0,3.0
f015519,남,20,42,42230,41,41110,45,45110,2,1,3,2,3,6,2,4,서울특별시,강원,2023-09-10~2023-09-10,7,6.0,2.0
f001020,남,30,41,41650,42,42830,26,26350,4,1,3,2,1,4,7,2,서울특별시,강원,2023-06-03~2023-06-05,2,1.0,7.0
f008352,여,20,11,11305,42,42150,26,26500,1,1,1,4,1,2,2,3,충청북도,부산,2023-08-20~2023-08-21,1,,
f001423,여,30,11,11140,41,41280,41,41190,1,7,2,2,6,6,6,2,충청북도,강원,2023-06-01~2023-06-01,1,2.0,7.0
f002010,여,20,42,42150,42,42210,44,44825,1,1,6,3,4,3,5,4,인천광역시,강원,2023-05-28~2023-05-29,9,1.0,2.0
f015907,남,50,26,26350,42,42150,50,50110,4,6,3,4,2,6,2,4,경상북도,부산,2023-09-15~2023-09-15,2,1.0,3.0
f011010,여,20,26,26290,50,50110,11,11170,6,6,6,6,6,6,6,6,대전광역시,부산,2023-08-26~2023-08-27,3,7.0,1.0
f002739,여,40,44,44825,46,46710,47,47130,2,1,6,4,6,6,1,4,대구광역시,경북,2023-06-04~2023-06-04,8,3.0,1.0
f000684,여,20,42,42150,50,50130,47,47130,1,2,2,4,3,6,6,6,경기도,경북,2023-06-04~2023-06-05,3,1.0,5.0
f015358,남,20,47,47110,26,26350,50,50130,5,2,2,4,3,2,3,3,대구광역시,경남,2023-09-06~2023-09-06,2,7.0,1.0
f004572,남,30,48,48890,42,42750,26,26710,2,3,6,3,2,1,6,7,대구광역시,경남,2023-07-15~2023-07-16,2,3.0,5.0
f004782,남,30,50,50110,11,11440,46,46890,3,2,2,4,1,2,6,6,부산광역시,경북,2023-07-22~2023-07-23,1,2.0,5.0
f012757,여,20,42,42210,26,26110,47,47130,3,1,1,1,4,1,2,7,강원도,강원,2023-09-09~2023-09-09,5,1.0,7.0
f011599,남,50,42,42830,42,42210,28,28110,2,2,4,4,3,5,3,3,경기도,강원,2023-08-26~2023-08-26,3,1.0,2.0
f013396,남,40,27,27110,26,26350,50,50130,6,3,1,4,5,3,2,7,서울특별시,대구,2023-09-10~2023-09-10,7,1.0,2.0
f000874,여,20,42,42150,42,42170,45,45130,3,3,4,3,5,5,3,6,서울특별시,강원,2023-05-27~2023-05-28,3,5.0,2.0
f004826,남,20,42,42150,42,42130,41,41190,3,2,4,3,3,2,4,4,서울특별시,강원,2023-07-28~2023-07-28,3,1.0,2.0
f000839,여,50,50,50130,48,48220,47,47130,2,1,1,2,4,4,1,7,경기도,강원,2023-05-20~2023-05-21,1,2.0,5.0
f010340,남,20,50,50130,26,26200,42,42150,2,1,2,3,5,4,2,5,대구광역시,부산,2023-08-23~2023-08-24,2,9.0,1.0
f007561,여,20,50,50110,50,50130,42,42110,6,2,6,2,6,2,6,2,서울특별시,대구,2023-08-27~2023-08-28,7,,
f000504,여,40,31,31140,47,47130,48,48270,2,7,2,2,2,2,6,6,부산광역시,경남,2023-05-19~2023-05-19,1,2.0,3.0
f006697,남,30,26,26710,47,47130,47,47110,6,1,4,5,6,4,6,1,경상남도,경북,2023-08-19~2023-08-20,3,,
f006337,남,50,27,27200,11,11560,26,26200,6,4,1,3,2,1,3,5,경상북도,부산,2023-08-15~2023-08-15,7,5.0,2.0
f002495,남,30,26,26230,47,47130,48,48840,2,2,1,3,4,4,2,3,울산광역시,경북,2023-06-09~2023-06-10,1,7.0,3.0
f016568,남,30,47,47230,47,47130,47,47820,3,4,3,2,3,4,4,2,경상북도,경북,2023-09-10~2023-09-10,3,1.0,2.0
f000039,여,30,42,42720,28,28110,41,41820,2,2,2,2,6,6,6,6,서울특별시,울산,2023-04-28~2023-04-30,2,3.0,1.0
f000926,여,40,42,42750,43,43130,28,28710,1,2,2,5,1,1,2,5,인천광역시,강원,2023-06-03~2023-06-05,2,1.0,3.0
f008544,남,40,50,50110,42,42230,45,45110,3,2,4,3,3,4,5,5,경상남도,부산,2023-08-20~2023-08-20,2,3.0,1.0
f005584,여,30,47,47170,47,47930,47,47920,4,2,4,1,1,4,4,1,경상북도,경북,2023-08-05~2023-08-05,2,9.0,3.0
f015303,여,40,26,26500,11,11680,42,42210,4,3,1,1,4,4,1,7,부산광역시,경남,2023-09-03~2023-09-03,1,3.0,9.0
f000320,남,40,11,11680,50,50110,30,30200,4,2,1,6,7,4,4,4,전라남도,경남,2023-05-27~2023-05-29,3,7.0,1.0
f015453,여,40,47,47820,43,43150,45,45110,1,6,2,2,3,2,4,7,대구광역시,부산,2023-09-24~2023-09-24,1,8.0,7.0
f010664,여,30,11,11680,47,47130,26,26500,4,2,2,5,3,4,3,3,대구광역시,경북,2023-08-26~2023-08-26,1,2.0,3.0
f002855,여,40,26,26710,47,47130,47,47170,3,1,4,5,3,6,7,6,울산광역시,경북,2023-06-03~2023-06-04,3,1.0,2.0
f011000,여,20,42,42150,26,26350,28,28710,3,1,4,3,4,2,3,5,서울특별시,강원,2023-08-26~2023-08-27,2,7.0,4.0
f003529,남,20,50,50110,50,50130,11,11680,4,6,3,5,4,4,5,3,부산광역시,경남,2023-06-30~2023-06-30,1,2.0,4.0
f015938,남,20,26,26110,26,26350,47,47130,7,1,5,2,2,4,2,4,대구광역시,부산,2023-09-09~2023-09-09,2,1.0,4.0
f000741,남,50,48,48840,48,48120,46,46150,2,4,4,2,4,2,2,6,경상남도,경남,2023-05-20~2023-05-20,7,1.0,3.0
f001443,여,50,50,50130,42,42800,48,48840,4,1,1,1,4,4,5,7,대전광역시,경남,2023-05-26~2023-05-28,2,5.0,1.0
f015755,남,30,42,42150,26,26710,50,50110,4,2,2,3,4,4,2,6,경상남도,경남,2023-09-04~2023-09-04,3,1.0,6.0
f016009,남,40,42,42150,47,47110,50,50110,7,7,7,4,4,6,6,2,경기도,강원,2023-09-10~2023-09-10,1,3.0,7.0
f015431,여,60,47,47130,42,42150,50,50110,1,1,1,1,1,1,3,6,경기도,경북,2023-09-02~2023-09-02,2,8.0,7.0
f001189,남,50,42,42210,42,42230,44,44180,2,1,3,2,2,3,2,6,경기도,강원,2023-06-06~2023-06-11,2,3.0,1.0
f015561,여,20,42,42130,26,26350,26,26380,4,2,1,1,6,5,2,6,서울특별시,강원,2023-09-07~2023-09-07,1,7.0,
f011686,남,30,42,42820,42,42170,28,28260,1,4,1,1,7,1,7,7,서울특별시,강원,2023-08-26~2023-08-26,1,4.0,3.0
f000357,여,20,50,50130,26,26350,43,43730,3,1,2,1,5,2,3,7,서울특별시,강원,2023-05-25~2023-05-26,4,1.0,2.0
f001564,여,30,42,42150,46,46110,50,50130,4,2,3,1,3,2,2,5,서울특별시,강원,2023-05-27~2023-05-27,6,7.0,1.0
f003354,여,30,50,50110,47,47110,26,26110,1,1,7,1,1,5,1,6,대구광역시,경남,2023-06-21~2023-06-21,1,5.0,3.0
f006368,남,30,26,26710,48,48840,48,48740,6,3,3,3,6,4,2,6,경상남도,부산,2023-08-12~2023-08-12,3,5.0,1.0
f011464,남,20,26,26350,27,27110,26,26110,6,3,2,3,2,6,6,3,대구광역시,부산,2023-08-24~2023-08-24,1,2.0,3.0
f014076,남,30,50,50110,50,50130,11,11680,1,2,4,4,6,7,6,6,대구광역시,경북,2023-09-15~2023-09-15,3,1.0,9.0
f014710,여,50,42,42230,45,45110,50,50130,2,1,1,4,5,4,3,4,서울특별시,강원,2023-09-15~2023-09-16,1,3.0,2.0
f016482,여,20,27,27290,48,48840,46,46130,2,2,2,2,2,4,5,6,부산광역시,경남,2023-09-16~2023-09-16,1,3.0,7.0
f000614,남,20,50,50110,45,45110,26,26260,6,2,5,4,5,3,5,5,전라북도,강원,2023-05-27~2023-05-29,1,7.0,2.0
f012381,여,20,26,26500,47,47130,27,27110,4,1,1,5,1,1,1,7,대구광역시,부산,2023-09-03~2023-09-03,3,1.0,2.0
f015605,남,40,42,42830,26,26350,41,41170,3,2,2,3,2,4,5,2,서울특별시,강원,2023-09-09~2023-09-09,2,3.0,1.0
f002507,여,20,26,26350,26,26710,31,31200,4,2,2,1,2,4,2,6,울산광역시,부산,2023-06-06~2023-06-07,2,5.0,8.0
f004628,여,60,26,26230,48,48220,45,45110,2,7,2,2,2,3,5,6,경상북도,경북,2023-07-22~2023-07-22,1,2.0,4.0
f002614,여,20,50,50110,11,11680,27,27290,2,2,2,5,1,4,2,6,부산광역시,대구,2023-06-09~2023-06-10,1,2.0,5.0
f015687,남,30,50,50110,11,11680,42,42150,4,3,2,4,4,2,2,3,부산광역시,울산,2023-09-08~2023-09-08,3,1.0,7.0
f006083,남,20,42,42820,45,45190,28,28185,1,1,3,2,6,2,6,6,서울특별시,강원,2023-08-18~2023-08-19,2,1.0,3.0
f005248,남,20,42,42150,41,41170,50,50130,4,3,3,2,1,5,4,5,서울특별시,강원,2023-08-05~2023-08-06,1,2.0,3.0
f016376,남,40,27,27260,47,47290,47,47230,1,1,1,1,1,7,7,1,대구광역시,경북,2023-09-16~2023-09-16,3,8.0,1.0
f007437,남,20,41,41480,42,42150,50,50110,1,1,1,1,1,1,3,4,서울특별시,강원,2023-08-29~2023-08-30,3,7.0,1.0
f005320,여,40,50,50130,42,42210,26,26710,1,3,1,3,3,4,3,6,서울특별시,강원,2023-08-01~2023-08-02,2,3.0,7.0
f001574,남,40,50,50110,42,42210,26,26350,1,1,1,1,6,1,6,7,경기도,경북,2023-05-25~2023-05-27,3,1.0,7.0
f003719,여,60,42,42210,43,43150,26,26260,2,2,5,2,1,6,2,4,서울특별시,강원,2023-07-08~2023-07-08,3,7.0,6.0
f002123,남,30,27,27110,26,26350,50,50110,2,2,5,2,1,2,2,6,경상북도,부산,2023-05-28~2023-05-29,10,,
f001832,여,40,42,42210,41,41360,11,11110,4,2,1,3,4,4,4,5,경기도,경북,2023-05-27~2023-05-28,8,3.0,1.0
f000616,여,20,26,26500,27,27110,46,46150,3,4,5,6,5,4,5,2,부산광역시,경남,2023-05-27~2023-05-28,8,2.0,7.0
f012298,여,30,27,27110,26,26350,50,50110,2,4,2,4,6,2,7,7,경상북도,대구,2023-08-25~2023-08-25,1,7.0,2.0
f009102,여,30,47,47130,42,42210,42,42830,6,4,3,2,6,2,1,4,부산광역시,경남,2023-08-26~2023-08-26,6,7.0,1.0
f001445,여,40,42,42150,42,42170,50,50110,1,1,4,3,2,5,3,3,서울특별시,강원,2023-06-04~2023-06-06,2,1.0,3.0
f001512,남,50,50,50130,45,45800,47,47110,2,3,2,4,4,2,3,4,대구광역시,경북,2023-05-28~2023-05-29,3,6.0,8.0
f003735,여,30,11,11200,26,26500,50,50110,4,5,2,3,6,5,2,5,부산광역시,울산,2023-06-29~2023-06-29,3,7.0,1.0
f002102,여,30,50,50130,26,26170,42,42830,2,1,2,6,6,6,2,7,경기도,부산,2023-06-03~2023-06-04,1,,
f000654,여,50,42,42210,42,42830,26,26350,4,4,4,2,3,6,3,5,서울특별시,경북,2023-06-03~2023-06-05,7,8.0,3.0
f001461,남,30,41,41610,30,30230,27,27200,6,6,2,5,3,6,3,4,서울특별시,강원,2023-06-04~2023-06-05,4,3.0,8.0
f001840,여,50,42,42210,41,41670,41,41500,1,2,2,4,3,1,1,6,경기도,강원,2023-06-05~2023-06-06,9,3.0,2.0
f000848,남,50,27,27260,48,48720,26,26350,4,5,4,2,4,4,4,5,경상남도,부산,2023-05-20~2023-05-20,3,,
f015589,여,50,28,28237,42,42150,44,44180,1,1,1,1,7,1,1,7,강원도,강원,2023-09-05~2023-09-05,3,2.0,1.0
f010338,남,20,47,47110,26,26350,47,47130,2,2,2,3,4,4,6,6,대구광역시,경남,2023-09-02~2023-09-02,1,3.0,2.0
f005048,여,20,42,42150,42,42830,26,26350,4,3,3,5,3,4,5,5,경기도,경북,2023-08-28~2023-08-29,1,4.0,7.0
f015471,여,20,26,26500,42,42150,50,50130,3,1,2,3,6,6,2,3,경기도,울산,2023-09-03~2023-09-03,2,5.0,4.0
f002480,여,30,42,42230,48,48880,44,44825,2,6,7,2,3,3,2,7,서울특별시,강원,2023-06-02~2023-06-03,2,3.0,5.0
f000663,남,50,42,42210,31,31170,50,50110,2,2,2,6,6,3,6,3,서울특별시,울산,2023-06-03~2023-06-06,3,2.0,10.0
f001014,여,40,26,26350,48,48850,50,50130,1,1,4,2,1,1,1,7,경상남도,부산,2023-05-28~2023-05-29,2,,
f009115,남,50,47,47130,48,48250,48,48120,4,5,4,3,2,4,5,4,부산광역시,경남,2023-08-20~2023-08-20,2,1.0,4.0
f013505,여,20,26,26500,50,50110,42,42820,2,4,2,2,2,4,6,5,인천광역시,강원,2023-08-31~2023-08-31,1,2.0,6.0
f004691,여,20,50,50110,42,42750,47,47130,4,2,2,4,4,4,5,5,서울특별시,경북,2023-07-20~2023-07-21,1,7.0,5.0
f002920,여,30,26,26350,31,31170,47,47720,6,5,6,2,1,6,6,7,대구광역시,울산,2023-06-06~2023-06-06,3,7.0,8.0
f007187,남,20,27,27110,26,26350,47,47130,4,1,4,7,1,7,7,4,경상북도,대구,2023-08-16~2023-08-17,2,1.0,
f005694,여,20,42,42150,48,48310,28,28110,6,6,5,6,7,5,6,6,서울특별시,강원,2023-08-05~2023-08-06,7,9.0,1.0
f016789,여,20,42,42830,26,26290,42,42130,1,1,1,7,7,1,3,3,서울특별시,강원,2023-09-16~2023-09-16,6,,
f003464,여,60,48,48840,47,47110,42,42150,1,1,2,1,4,6,4,6,경상남도,부산,2023-06-21~2023-06-21,1,7.0,3.0
f009779,남,20,11,11350,27,27110,47,47130,7,2,2,5,6,4,2,6,울산광역시,경북,2023-08-25~2023-08-26,5,2.0,1.0
f001165,여,40,48,48860,50,50110,30,30200,2,1,2,3,6,6,2,7,경상남도,부산,2023-05-27~2023-05-28,1,3.0,2.0
f001491,남,30,42,42150,50,50130,48,48840,2,2,2,3,5,3,5,6,광주광역시,경남,2023-05-27~2023-05-27,7,3.0,1.0
f001374,여,50,42,42210,26,26350,41,41830,1,1,1,1,1,4,7,4,경기도,강원,2023-05-26~2023-05-27,1,2.0,7.0
f013681,여,20,11,11410,42,42150,26,26230,3,3,3,5,4,5,4,5,경상남도,경남,2023-09-09~2023-09-09,1,2.0,3.0
f002506,남,50,42,42210,42,42150,28,28710,1,2,1,6,1,1,2,7,서울특별시,강원,2023-06-03~2023-06-04,2,1.0,4.0
f001505,남,50,50,50110,47,47110,11,11110,2,5,3,5,4,4,4,5,대구광역시,경북,2023-05-27~2023-05-27,7,1.0,2.0
f010995,여,50,48,48310,48,48250,31,31140,6,7,7,7,1,7,7,1,부산광역시,울산,2023-08-25~2023-08-25,3,7.0,2.0
f001586,남,40,48,48840,47,47130,50,50130,1,4,2,2,4,4,6,4,부산광역시,경남,2023-05-27~2023-05-27,7,8.0,1.0
f001653,남,40,50,50130,42,42210,26,26110,2,2,1,4,3,2,6,4,경기도,부산,2023-05-25~2023-05-29,1,2.0,3.0
