TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g010972,G02,g010972,1;21;22;24;26;5,2023-09-17,2023-09-18,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;21;22;24;26;5,2;1;21
g_g010976,G04,g010976,2;3,2023-09-16,2023-09-17,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,2;3,3;6;1
g_g010979,G06,g010979,21;22;5,2023-09-09,2023-09-10,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,21;22;5,11;22;21
g_g010982,G06,g010982,1;21;22;3;6,2023-08-30,2023-08-31,,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;3;6,3;6;21
g_g011009,G03,g011009,4;22,2023-09-05,2023-09-06,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,4;22,22;4;1
g_g011018,G03,g011018,1;2;3;4;5,2023-09-01,2023-09-02,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,1;2;3;4;5,25;22;27
g_g011038,G03,g011038,22;27,2023-09-02,2023-09-03,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,22;27,24;21;26
g_g011045,G05,g011045,3;5,2023-09-03,2023-09-04,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,3;5,3;5;12
g_g011053,G04,g011053,1;21;22;24;4,2023-09-23,2023-09-24,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;21;22;24;4,1;2;22
g_g011054,G06,g011054,2;6,2023-09-09,2023-09-10,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;6,6;24;22
g_g011060,G01,g011060,6;22;24;26;4,2023-09-10,2023-09-11,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,6;22;24;26;4,5;26;1
g_g011076,G04,g011076,1;21;22;24;26,2023-09-17,2023-09-18,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;21;22;24;26,4;1;22
g_g011077,G05,g011077,2;22;3;9,2023-09-02,2023-09-03,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,2;22;3;9,22;9;26
g_g011078,G03,g011078,2;1;22;6,2023-09-07,2023-09-08,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;1;22;6,2;6;22
g_g011086,G04,g011086,1;22;26;27;7,2023-09-07,2023-09-08,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;22;26;27;7,6;3;4
g_g011091,G02,g011091,13;2;22;26;27,2023-09-13,2023-09-14,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,13;2;22;26;27,2;12;22
g_g011096,G05,g011096,1;13;3,2023-08-31,2023-09-01,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;13;3,3;6;13
g_g011097,G03,g011097,21;22;24;26;3,2023-09-24,2023-09-25,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,21;22;24;26;3,3;1;6
g_g011098,G06,g011098,1;22;26;6,2023-09-09,2023-09-10,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26;6,6;1;22
g_g011101,G06,g011101,22;26;28;4;9,2023-09-01,2023-09-02,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,22;26;28;4;9,9;22;26
g_g011102,G02,g011102,3,2023-09-09,2023-09-10,대중교통 등,전라권 방문/호남권 거주/39세 이하/부부/일반미션,3,3;24;22
g_g011105,G02,g011105,2;1;6,2023-09-01,2023-09-02,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;1;6,26;3;22
g_g011106,G04,g011106,4;6;3,2023-09-10,2023-09-11,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,4;6;3,4;2;22
g_g011120,G04,g011120,1;21;26,2023-09-02,2023-09-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;21;26,21;1;26
g_g011123,G01,g011123,22;24;28,2023-09-01,2023-09-02,자가용,광주 방문/거주지 구분 없음/39세 이하/특별미션,22;24;28,28;6;9
g_g011127,G04,g011127,12;22;25;26;9,2023-09-16,2023-09-17,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,12;22;25;26;9,22;25;1
g_g011129,G06,g011129,1;22;24;3;6,2023-09-26,2023-09-27,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;24;3;6,3;6;22
g_g011131,G07,g011131,2;22;27;6;9,2023-09-16,2023-09-17,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2;22;27;6;9,2;1;6
g_g011137,G06,g011137,21;22;24;26;5,2023-09-01,2023-09-02,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,21;22;24;26;5,5;26;21
g_g011146,G06,g011146,3;22;2,2023-09-30,2023-10-01,자가용,충청권 방문/충청권 외 거주/39세 이하/부모 동반/일반미션,3;22;2,3;6;2
g_g011148,G03,g011148,12;22;3;6;9,2023-09-09,2023-09-10,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,12;22;3;6;9,9;2;6
g_g011161,G06,g011161,1;11;22;3;6,2023-09-03,2023-09-04,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;11;22;3;6,3;11;21
g_g011162,G04,g011162,10;2,2023-09-03,2023-09-04,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,10;2,10;2;1
g_g011163,G06,g011163,21;22;26;7;9,2023-09-01,2023-09-02,대중교통 등,충청권 방문/충청권 거주/39세 이하/커플/일반미션,21;22;26;7;9,6;9;21
g_g011164,G04,g011164,1;10;2;4;6,2023-09-05,2023-09-06,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;10;2;4;6,2;1;6
g_g011166,G03,g011166,21;22;3;6,2023-09-02,2023-09-03,대중교통 등,전라권 방문/호남권 거주/39세 이하/커플/일반미션,21;22;3;6,6;21;22
g_g011171,G02,g011171,3;6;22,2023-09-08,2023-09-09,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,3;6;22,9;6;2
g_g011173,G03,g011173,1;21;22;3;6,2023-09-19,2023-09-20,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;3;6,6;22;21
g_g011188,G04,g011188,1,2023-09-13,2023-09-14,대중교통 등,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1,1;4;24
g_g011189,G03,g011189,22,2023-09-20,2023-09-21,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,22,22;26;4
g_g011192,G02,g011192,1;12;2;6,2023-09-07,2023-09-08,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;12;2;6,2;6;1
g_g011194,G02,g011194,12;2;22;24;26,2023-09-07,2023-09-08,자가용,전라권 방문/호남권 거주/39세 이하/부부/일반미션,12;2;22;24;26,2;12;22
g_g011197,G03,g011197,21;22;25;8,2023-09-05,2023-09-06,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,21;22;25;8,8;22;21
g_g011200,G02,g011200,22;24;3;6;9,2023-09-02,2023-09-03,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,22;24;3;6;9,9;24;3
g_g011207,G06,g011207,1;3;4;5;6,2023-09-17,2023-09-18,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;3;4;5;6,5;3;24
g_g011212,G06,g011212,3,2023-09-18,2023-09-19,자가용,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,3,3;13;27
g_g011228,G06,g011228,1;21;22;24;26,2023-09-09,2023-09-10,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;24;26,9;3;6
g_g011229,G07,g011229,2;22;24;26;4,2023-09-02,2023-09-03,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,2;22;24;26;4,2;4;1
g_g011232,G04,g011232,22;24;4;6;7,2023-09-09,2023-09-10,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,22;24;4;6;7,1;22;26
g_g011233,G06,g011233,1;11;22;6;9,2023-09-06,2023-09-07,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;11;22;6;9,4;6;9
g_g011239,G05,g011239,12;22;24;25;3,2023-09-06,2023-09-07,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,12;22;24;25;3,25;3;22
g_g011242,G06,g011242,22;24;26,2023-09-03,2023-09-04,대중교통 등,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;24;26,22;24;26
g_g011254,G04,g011254,2,2023-09-24,2023-09-25,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,2,2;24;28
g_g011255,G06,g011255,9,2023-09-23,2023-09-24,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,9,9;3;11
g_g011268,G02,g011268,1;21;22;3;7,2023-09-06,2023-09-07,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;21;22;3;7,21;1;3
g_g011274,G03,g011274,1;22;9;24;27,2023-09-02,2023-09-03,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;22;9;24;27,9;27;1
g_g011276,G04,g011276,2;3;4;6,2023-09-16,2023-09-17,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,2;3;4;6,4;24;6
g_g011286,G05,g011286,13;21;22;3,2023-09-09,2023-09-10,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,13;21;22;3,3;1;13
g_g011291,G03,g011291,1;12;22,2023-09-09,2023-09-10,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,1;12;22,12;26;1
g_g011292,G03,g011292,1;21;24;28;4,2023-09-19,2023-09-20,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;21;24;28;4,28;21;22
g_g011295,G05,g011295,10;2;3;4;6,2023-09-06,2023-09-07,자가용,충청권 방문/충청권 외 거주/40세 이상/부모 동반/일반미션,10;2;3;4;6,3;25;24
g_g011297,G02,g011297,1;21;22;24;9,2023-09-03,2023-09-04,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;21;22;24;9,9;28;21
g_g011299,G02,g011299,12;2;22;3;6,2023-09-09,2023-09-10,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,12;2;22;3;6,22;6;3
g_g011300,G03,g011300,1;22;6,2023-09-03,2023-09-04,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;22;6,2;1;8
g_g011305,G04,g011305,1;21,2023-09-20,2023-09-21,대중교통 등,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1;21,1;21;2
g_g011318,G02,g011318,11;21;22;24;6,2023-09-02,2023-09-03,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,11;21;22;24;6,6;21;24
g_g011323,G06,g011323,4,2023-09-16,2023-09-17,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,4,4;2;11
g_g011344,G02,g011344,21;22;26;4,2023-09-02,2023-09-03,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,21;22;26;4,21;4;22
g_g011354,G06,g011354,22;4,2023-09-04,2023-09-05,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;4,4;24;1
g_g011365,G02,g011365,22;6,2023-09-02,2023-09-03,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,22;6,22;3;12
g_g011370,G03,g011370,22;24;26;4;6,2023-09-09,2023-09-10,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,22;24;26;4;6,6;1;4
g_g011374,G06,g011374,3;13;1;24,2023-09-04,2023-09-05,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,3;13;1;24,13;3;22
g_g011376,G02,g011376,1;26;4,2023-09-02,2023-09-03,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;26;4,22;4;21
g_g011393,G07,g011393,1;21;22;23;24,2023-09-09,2023-09-10,대중교통 등,충청권 방문/충청권 거주/39세 이하/커플/일반미션,1;21;22;23;24,4;24;22
g_g011396,G02,g011396,22;3;6,2023-09-16,2023-09-17,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,22;3;6,3;22;11
g_g011398,G06,g011398,1;2;3;4;6,2023-09-01,2023-09-02,대중교통 등,충남 방문/거주지 구분 없음/40세 이상/특별미션,1;2;3;4;6,9;24;22
g_g011399,G03,g011399,28;3,2023-09-15,2023-09-16,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,28;3,3;21;28
g_g011408,G04,g011408,6;9;1;4;7,2023-09-02,2023-09-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,6;9;1;4;7,9;1;6
g_g011409,G04,g011409,1;2;22;3;6,2023-09-10,2023-09-11,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;22;3;6,6;26;3
g_g011411,G06,g011411,10;22;26;4;9,2023-09-09,2023-09-10,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,10;22;26;4;9,21;4;10
g_g011412,G06,g011412,22;26;27;28;6,2023-09-09,2023-09-10,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;26;27;28;6,3;6;22
g_g011422,G06,g011422,24;3;6,2023-09-02,2023-09-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,24;3;6,9;1;6
g_g011430,G06,g011430,1;11;21;4,2023-09-08,2023-09-09,,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;11;21;4,6;11;9
g_g011432,G02,g011432,21;3;6,2023-09-09,2023-09-10,,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,21;3;6,21;13;3
g_g011435,G07,g011435,1;21;24,2023-09-17,2023-09-18,,충청권 방문/충청권 외 거주/40세 이상/나홀로 여행/일반미션,1;21;24,2;6;4
g_g011441,G06,g011441,4;6;1,2023-09-05,2023-09-06,,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,4;6;1,27;28;24
g_g011444,G05,g011444,1;22;24;3,2023-09-17,2023-09-18,,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;24;3,3;22;1
g_g011448,G02,g011448,12;3;4;6,2023-09-16,2023-09-17,,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,12;3;4;6,1;4;5
g_g011449,G04,g011449,22;26;28;4;5,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/40세 이상/커플/일반미션,22;26;28;4;5,1;4;11
g_g011450,G02,g011450,21;6,2023-09-09,2023-09-10,,전라권 방문/호남권 외 거주/40세 이상/부부/일반미션,21;6,3;21;9
g_g011454,G06,g011454,2;8,2023-09-17,2023-09-18,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;8,8;1;2
g_g011459,G04,g011459,2;4,2023-09-08,2023-09-09,,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,2;4,2;10;24
g_g011461,G04,g011461,1;27;28;4,2023-09-17,2023-09-18,,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;27;28;4,21;27;1
g_g011464,G04,g011464,1;2;3;6,2023-09-07,2023-09-08,,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;2;3;6,6;10;3
g_g011470,G05,g011470,1;21;6,2023-09-09,2023-09-10,,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,1;21;6,6;1;21
g_g011472,G06,g011472,1;2;7,2023-09-08,2023-09-09,,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;7,1;4;11
g_g011473,G02,g011473,11;12;2;3;6,2023-09-16,2023-09-17,,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,11;12;2;3;6,2;3;11
g_g011476,G05,g011476,4;9,2023-09-03,2023-09-04,,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,4;9,9;4;11
g_g011477,G06,g011477,1;10;2;5,2023-09-09,2023-09-10,,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;10;2;5,10;5;9
g_g011478,G06,g011478,9;4,2023-09-02,2023-09-03,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,9;4,9;1;4
g_g011479,G03,g011479,21;22;26;6,2023-09-02,2023-09-03,,전라권 방문/호남권 거주/40세 이상/부부/일반미션,21;22;26;6,21;22;26
g_g011481,G04,g011481,10;2;3,2023-09-09,2023-09-10,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,10;2;3,3;10;1
g_g011482,G05,g011482,21;22;27;3;4,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,21;22;27;3;4,21;11;4
g_g011486,G05,g011486,11;3;4,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,11;3;4,2;11;24
g_g011487,G07,g011487,2;4;6,2023-09-11,2023-09-12,,충청권 방문/충청권 거주/40세 이상/부부/일반미션,2;4;6,4;6;2
g_g011489,G03,g011489,2;21;22;24;3,2023-09-17,2023-09-18,,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;21;22;24;3,21;22;24
g_g011490,G03,g011490,22;2,2023-09-10,2023-09-11,,전라권 방문/호남권 거주/39세 이하/커플/일반미션,22;2,22;3;1
g_g011491,G05,g011491,2;21;22;25;4,2023-09-11,2023-09-12,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;21;22;25;4,25;22;3
g_g011496,G02,g011496,3;6,2023-09-10,2023-09-11,,전라권 방문/호남권 거주/40세 이상/부부/일반미션,3;6,3;13;6
g_g011500,G02,g011500,1;4,2023-09-09,2023-09-10,,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;4,3;6;12
g_g011502,G06,g011502,22;3;4;9,2023-09-03,2023-09-04,,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,22;3;4;9,3;9;22
g_g011508,G01,g011508,2;22;4,2023-09-18,2023-09-19,,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;22;4,4;22;26
g_g011509,G04,g011509,2;4;6;9;22;26,2023-09-09,2023-09-10,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;4;6;9;22;26,9;22;2
g_g011510,G04,g011510,2;22;26,2023-09-02,2023-09-03,,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,2;22;26,1;22;26
g_g011511,G06,g011511,2;22,2023-09-17,2023-09-18,,충남 방문/거주지 구분 없음/39세 이하/특별미션,2;22,2;21;22
g_g011514,G07,g011514,2;27;4,2023-09-02,2023-09-03,,충남 방문/거주지 구분 없음/39세 이하/특별미션,2;27;4,4;26;2
g_g011515,G05,g011515,2;22;25;26;4,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;22;25;26;4,2;6;24
g_g011517,G02,g011517,4;21;22;24;26;2,2023-09-28,2023-09-29,,전라권 방문/호남권 거주/39세 이하/커플/일반미션,4;21;22;24;26;2,1;4;22
g_g011519,G04,g011519,2;22;26,2023-09-08,2023-09-09,,대전 방문/거주지 구분 없음/40세 이상/특별미션,2;22;26,26;1;22
g_g011522,G02,g011522,1;28,2023-09-16,2023-09-17,,전라권 방문/호남권 외 거주/40세 이상/나홀로 여행/일반미션,1;28,28;22;1
g_g011524,G04,g011524,11;2;22;4;7,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,11;2;22;4;7,1;3;2
g_g011526,G05,g011526,2;6,2023-09-16,2023-09-17,,충청권 방문/충청권 거주/39세 이하/커플/일반미션,2;6,6;1;4
g_g011528,G04,g011528,1;11;24,2023-09-07,2023-09-08,,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;11;24,24;6;4
g_g011529,G03,g011529,2;22;24,2023-09-05,2023-09-06,,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;22;24,3;22;26
g_g011530,G06,g011530,21;7,2023-09-02,2023-09-03,,충남 방문/거주지 구분 없음/40세 이상/특별미션,21;7,21;28;27
g_g011531,G05,g011531,2;4,2023-09-10,2023-09-11,,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,2;4,2;21;22
g_g011533,G02,g011533,12;26;6,2023-09-09,2023-09-10,,전라권 방문/호남권 거주/39세 이하/부부/일반미션,12;26;6,26;24;6
g_g011534,G06,g011534,1;4;6,2023-09-10,2023-09-11,,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;4;6,1;6;4
g_g011537,G05,g011537,1;24;3;6,2023-09-16,2023-09-17,,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;24;3;6,24;3;9
g_g011541,G02,g011541,12;21;22;24;3,2023-09-16,2023-09-17,,전북 방문/거주지 구분 없음/39세 이하/특별미션,12;21;22;24;3,2;11;22
g_g011551,G06,g011551,4;8,2023-09-09,2023-09-10,,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,4;8,8;21;22
g_g011555,G06,g011555,1;5,2023-09-03,2023-09-04,,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,1;5,3;5;1
g_g011558,G02,g011558,3;6,2023-09-16,2023-09-17,,전라권 방문/호남권 거주/40세 이상/부부/일반미션,3;6,3;6;24
